Date;ACCOR;CREDIT AGRICOLE ;AEROPORTS DE PARIS ;AIR FRANCE - KLM;L'AIR LIQUIDE;Airbus ;ARKEMA ;ALD ;ALSTOM ;ALTAREA SC;DASSAULT AVIATION;AMUNDI;ANTIN INFRASTRUCTURE PARTNERS;ALTEN ;ATOS ;SOCIETE BIC;BIOMERIEUX ;DANONE;BNP PARIBAS ;BOLLORE ;BUREAU VERITAS ;CARREFOUR;Capgemini ;CARMILA;CGG ;CASINO, GUICHARD-PERRACHON;COFACE;COVIVIO ;AXA;DERICHEBOURG ;JCDECAUX ;VINCI;SARTORIUS STEDIM BIOTECH;DASSAULT SYSTEMES ;EDENRED;ELECTRICITE DE FRANCE ;ELIOR GROUP;ELIS;BOUYGUES;ENGIE;Euronext ;FAURECIA;ERAMET ;EUROFINS SCIENTIFIC ;EUTELSAT COMMUNICATIONS;LA FRANCAISE DES JEUX ;EIFFAGE ;FNAC DARTY;VALEO;GETLINK;GECINA ;SOCIETE GENERALE ;GAZTRANSPORT ET TECHNIGAZ ;THALES;ICADE;IPSEN ;IPSOS ;INTERPARFUMS ;KERING ;KORIAN;KLEPIERRE;LEGRAND;LVMH MOET HENNESSY LOUIS VUITTON;MCPHY ENERGY;MERCIALYS;WENDEL;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN ;METROPOLE TELEVISION ;ArcelorMittal;NEOEN;NEXANS ;IMERYS;NEXITY ;L'OREAL;ORANGE ;ORPEA;OVH GROUPE ;COMPAGNIE PLASTIC OMNIUM ;PUBLICIS GROUPE ;REMY COINTREAU ;EURAZEO;PERNOD RICARD;RENAULT ;RUBIS;REXEL ;SOLUTIONS 30 ;SAFRAN ;SANOFI ;SCOR ;SES;SES-IMAGOTAG;COMPAGNIE DE SAINT-GOBAIN ;SEB;SOMFY;SOITEC ;SOPRA STERIA GROUP ;SPIE;Stellantis;STMicroelectronics ;SCHNEIDER ELECTRIC;SODEXO;Technip Energies;TELEPERFORMANCE ;TELEVISION FRANCAISE 1;TRIGANO ;TotalEnergies ;VEOLIA ENVIRONNEMENT ;VIRBAC;VIVENDI ;VALLOUREC;VALNEVA ;VERALLIA;WORLDLINE ;SOLVAY;SBF 120
10/07/2022;21.24;8.47;121.85;1.31;117.6;92.33;74.46;9.96;16.87;126.8;125;42.68;21.52;110.6;8.53;65.2;82.22;47.38;43.62;4.71;23.27;14.4;164;13.46;0.83;8.39;10.44;49.22;23.12;4.11;12.17;81.18;337.8;34.45;47.53;11.91;1.8;10.85;26.16;11.95;65.12;11.93;68.25;60.78;8.41;30.61;81.12;28.54;16.06;15.41;79.95;21.31;117.5;112.35;36.88;101.2;47.15;43.1;449.5;10.05;17.79;68.5;618.2;11.1;7.9;74.25;22.32;10.65;21.08;34.02;94.1;32.48;18.75;328.15;9.21;10.18;10.42;13.85;52.16;173.2;54.5;182.95;30.68;21.55;16.13;2.08;99.59;80.16;14.19;5.85;95;37.55;60.4;99.2;122.8;126.7;22.2;12.3;33.67;118.72;81.52;12.99;255.4;5.79;89.35;52.6;19.84;273.5;7.88;10.58;6;23.24;43.45;84.1;4512.78
10/10/2022;21.27;8.44;122;1.3;118.12;93.01;76.1;9.81;16.94;125.4;127;42.3;20.92;108.9;8.24;65.55;81.34;47.48;43.79;4.67;23.23;14.54;163;13.14;0.82;8.13;10.41;48.66;23.18;4.08;12.13;83.04;328.6;33.83;46.91;11.91;1.74;10.75;26.49;11.72;63.96;11.48;69.85;60.1;8.3;30.48;81.3;28.66;15.88;15.35;79.05;21.56;116.2;113.6;36.6;100;46.75;42.25;443.55;10.08;17.41;68.96;610.5;11.23;7.77;74.75;22.34;10.34;21.72;33.39;94.3;33.08;18.87;324.75;9.28;10.15;10.45;13.57;52.4;161.5;53.8;176.65;31.42;21.42;16.4;2.04;99.13;80.08;14.14;5.89;93.4;38.29;59.85;96.9;120.3;124.8;22.16;12.18;33;118.84;80.8;12.7;254.9;5.8;90.4;51.5;20;276;7.81;10.17;6.1;22.82;43.5;87.48;4491.14
10/11/2022;21.2;8.33;121.25;1.32;117.6;93.93;72.38;9.72;17.01;127.4;127.9;41.36;20.42;108.5;8.23;66.55;81.04;47.79;42.77;4.6;23.25;14.79;160.55;13.42;0.8;7.96;10.32;48.34;23.01;4.06;12.11;84.02;329.8;33.84;46.95;11.92;1.75;10.81;26.57;11.57;63.4;11.47;68;60.2;8.18;30.57;82.82;29.24;16.04;15.28;79;21.37;112;112.85;36.04;102.1;47.1;43.15;445.25;10.05;17.78;68.88;610.5;11;7.91;75.1;22.58;10.11;21.49;32.88;93.95;34.8;18.93;327.5;9.3;10.34;10.77;13.68;52.56;163.6;53.95;177.9;30.73;21.25;16.22;2.06;98.82;81.81;13.95;5.81;94.9;38.51;59.7;98.1;118.35;123.8;22.36;12.29;31.98;118.62;81.06;12.67;252.9;5.67;91.45;50.44;19.47;278.5;7.73;9.82;6.12;23.04;42.56;82.76;4484.14
10/12/2022;21.11;8.26;121.95;1.31;117.1;93.25;73.26;9.73;17.13;126.6;127;41.06;19.55;105.2;8.25;66.25;80.08;47.77;42.35;4.65;22.96;14.47;159.7;13.34;0.77;7.58;10.32;46.1;22.65;4.08;12.29;83;322;33.52;46.76;11.91;1.73;10.74;26.07;11.54;61.54;11.38;65.85;60;8.18;30.18;81;28.96;15.55;15.24;77.25;21.23;110.9;110.75;34.1;100.6;46.8;43.5;445.45;9.74;17.63;68.02;621.9;10.42;7.95;73.8;22.31;10.06;21.38;32.95;92.45;34.96;18.01;328.6;9.26;10.01;10.6;13.43;52.28;163.2;51.7;179.1;30.47;20.89;16.19;1.96;97.32;81.39;13.99;5.75;95.9;38.23;59.15;98.3;117.25;122.6;22.2;12.19;31.79;119.12;81.64;12.17;252.9;5.72;88.4;49.76;19.13;284.5;7.69;9.51;6.17;23.14;42.71;84.4;4468.55
10/13/2022;21.8;8.43;123.8;1.39;118.04;96.9;74.92;9.9;17.8;127;130.7;42.68;20;107.2;8.67;66.95;79.78;47.69;43.44;4.75;23.31;14.69;161.8;13.44;0.78;8;10.45;46.82;23.26;4.29;12.52;83.92;327;33.43;47.16;11.92;1.88;10.99;26.35;11.75;61.72;12.03;65.2;61.54;8.38;30.5;82.66;29.5;16.21;15.33;78.35;22.06;112;113.25;34.28;101.6;47.2;43.8;443.2;9.87;17.93;69.3;617.5;10.5;8.09;74.9;22.82;10.2;21.88;32.97;93.9;35.22;18.41;320.35;9.27;10.24;10.53;13.92;53.46;160.1;52.6;174.55;30.78;21.32;16.67;2.05;102.04;81.23;14.01;5.92;97.6;38.49;60.45;98.4;120.45;123.7;22.66;12.49;32.52;123.2;81.56;12.49;253.3;5.89;90.25;51.3;19.73;292;7.88;9.89;6.31;23.58;42.81;86.36;4518.31
10/14/2022;21.84;8.54;124.45;1.41;118.64;96.59;74.9;10.02;17.7;130.8;129.7;43.28;19.96;107.1;8.54;69.1;82.02;47.98;44.06;4.73;23.81;14.84;161.45;13.6;0.77;7.95;10.68;47.9;23.72;4.31;12.66;84.34;337;33.53;47.63;11.92;1.9;10.98;26.61;11.94;62.6;12.22;62.2;62.62;8;31.1;82.92;29.56;16.21;15.27;80.75;22.22;113.6;110.8;35.3;103;47.8;44;448;10.06;18.26;70;625.2;10.79;8.19;75.6;22.83;9.97;21.66;33.83;94;34.84;18.74;326.35;9.32;10.71;10.5;14.27;53.58;163;53.4;177.75;30.75;21.23;16.25;2.08;102.24;81.57;14.21;5.88;98.4;38.82;61.65;99.4;119.05;123.9;22.44;12.47;32;121.88;82;12.55;257;5.73;94.1;52.2;20.28;292.5;7.85;9.72;6.28;23.86;43.3;85.52;4557.68
10/17/2022;22.23;8.66;127.95;1.46;118.82;99.1;76.44;10.3;18.11;134;136.1;44.82;21;110.9;9.02;68.45;83.5;48.25;45.38;4.84;24.18;15.12;165.8;13.8;0.78;8.22;10.79;49.84;23.92;4.51;12.9;86.24;343.5;34.56;48.23;11.92;1.97;11.34;27.07;12.14;62.78;12.85;64.3;64.12;8.35;31.87;85;30.42;16.53;15.7;83.85;22.5;112.4;114.05;36.28;104.2;48.5;44.45;462.9;10.49;18.68;71.46;637.7;11.18;8.28;77.6;23.5;10;22.14;34.29;96.75;35.4;19.44;328.5;9.41;11.84;10.86;14.42;55.48;164;55.15;180.9;31.95;21.82;16.67;2.17;105.56;82.12;14.39;6.14;100.6;39.66;62.4;100.2;120.65;129.6;23;12.82;32.59;124.8;83.72;12.77;263.3;5.85;96.5;52.99;20.65;284;7.95;10.67;6.69;24.4;44.54;86.9;4643.31
10/18/2022;22.52;8.82;126.9;1.45;119.96;100.24;78;10.62;18.88;133.8;137.7;44.98;21.2;112;8.92;69.35;86.84;48.68;46.17;4.85;24.31;15.17;165.25;13.6;0.76;8.13;10.7;50.05;23.97;4.63;13.13;86.76;348.2;34.6;48.93;11.92;2.06;11.63;27.42;12.14;63.68;13.16;63.4;62.4;8.36;31.99;85.12;30.96;16.74;15.57;84.85;22.75;111;114.7;36.4;105.8;49.55;45.2;465.5;10.73;18.85;73.6;636.1;13.01;8.4;78.05;23.47;10.54;22.13;34.21;97.55;35.76;19.21;330.15;9.41;12.9;11.15;14.68;56.76;166.7;55.35;181.9;32.19;21.6;16.56;2.19;106.84;81.71;14.14;6.23;103.2;40.77;63.85;101.2;121.65;132;23.1;13.01;32.81;127.24;85.14;12.61;265;6;99.4;52.12;20.98;272.5;8.12;10.38;6.53;24.86;44.8;88.56;4665.78
10/19/2022;22.5;8.84;127.8;1.5;120.96;100.88;77.68;10.74;19.15;132;141.7;44.38;20.52;112.8;8.83;69.35;85.38;48.09;45.92;4.84;23.98;15.26;162.9;13.5;0.78;8.17;10.93;49;24.5;4.31;12.9;86.55;290;34.26;48.74;11.93;2.02;11.66;27.37;12.26;62.66;13.13;63.55;61.5;8.39;31.58;84.46;30.6;16.95;15.74;82.65;22.54;109.4;116;35.82;103.1;49.7;44.95;459;10.98;19.33;72.84;625;12.92;8.24;77.1;23.3;10.5;22.08;33.52;96.95;35.94;19.28;327.6;9.53;14.18;11.23;14.75;56.98;163;54.75;180;32.04;21.94;16.23;2.11;106.04;80.93;14.05;6.2;103.4;39.44;62.25;98;119.5;131.4;23.04;12.97;32.81;125.46;84.82;12.92;264.1;6.1;96.25;52.61;21.43;242.5;8.13;10.46;6.24;25.2;43.7;88.38;4641.42
10/20/2022;22.7;8.9;127.35;1.5;122.62;101.36;78.22;10.54;19.38;135.4;142.7;44.78;20.8;112.5;8.91;68.8;87.3;47.88;46.4;4.75;24.11;15.18;166.5;13.7;0.8;8.02;10.86;50.65;24.29;4.33;12.81;86.21;303.7;35.45;50.42;11.94;2.04;11.65;27.15;12.24;62.92;13.65;64.25;63.06;8.47;31.96;84.96;30.26;16.91;15.65;85.4;22.73;110.1;118.05;36.38;103.3;49.15;45.65;469.6;10.95;19.21;72.5;634;14.01;8.41;77.25;23.52;10.72;22.78;33.26;97.05;36.56;19.46;329.2;9.48;15;11.42;14.63;57.14;165.4;54.55;177.9;32.72;22.13;16.26;2.14;107.5;80.81;13.92;6.16;103;39.68;62.95;98;123.7;131.4;22.96;13.17;33.59;125.74;83.98;12.88;265.8;6.16;96.25;52.96;21.25;249;8.12;10.53;6.34;26.74;45.03;88.86;4677.73
10/21/2022;22.23;8.93;126.2;1.49;122;100.92;78.04;10.58;19.11;134;144;45.06;20.8;113.7;9.96;67.8;88.12;47.63;46.38;4.81;23.9;15.21;164.45;13.62;0.81;8.09;10.96;50.45;24.23;4.21;12.42;86.14;301.1;34.4;50.76;11.94;2.05;11.54;27.33;12.22;62.94;13.29;64.1;61.84;8.42;31.62;83.82;28.96;16.78;15.42;83.05;22.63;109.1;117.95;36.06;101.8;49.2;44.1;454.1;10.84;18.26;72.7;631.5;13.37;8.31;76.7;23.64;10.72;23.32;33;96.05;36.2;19.01;310.1;9.45;14.74;11.38;14.45;57.3;159.8;54.4;172.35;32.76;21.9;16.23;2.13;108.14;81.57;13.93;6.07;105;39.21;62.35;99.7;124.4;131.2;22.82;13.08;33.32;125.42;84.74;12.52;263.3;6.09;95.55;52.97;21.6;245;7.88;10.46;6.37;27.5;44.69;89.74;4640.02
10/24/2022;22.58;9.02;129.25;1.5;124.22;102.54;79.76;10.7;19.28;134.2;146.8;46.06;21.1;115.5;10.18;66.95;90.18;48.4;46.97;4.96;24.44;15.4;169.35;13.66;0.83;8.2;11.12;51.8;24.84;4.4;12.28;88.63;305.5;34.98;50.3;11.94;2.07;11.35;27.82;12.68;63.32;13.91;63.55;62.34;8.71;32;86.26;30;17.17;15.48;84.75;23.01;111.5;119.2;36.54;103.5;49.75;44;456.4;10.67;18.97;74.42;635.9;12.81;8.36;79.25;24.92;10.72;23.21;33.89;98.8;38;19.27;316.1;9.49;;11.47;14.89;58.2;164.7;55.5;175.5;32.03;21.98;16.54;2.15;109.48;82.19;14.1;6.21;104.6;40.61;62.45;103.4;126.7;133.8;23.32;13.47;34.06;127.6;86.06;12.54;267.2;6.18;98.2;53.5;22.29;247;7.95;10.53;6.64;28.14;45.07;92.22;4713.68
10/25/2022;22.96;9.09;129.7;1.53;132.5;104.06;79.22;10.76;19.25;137;148.7;47.26;22.62;120.5;9.09;66.15;92.3;48.59;47.34;5.11;24.54;15.54;173;13.9;0.85;8.39;11.1;54;24.97;4.48;12.52;90.19;319.3;36.68;49.9;11.95;2.05;11.56;28.13;13.04;64.5;13.88;63.05;64.98;8.93;32.35;87.86;31.12;17.01;15.44;89.9;23.27;111.5;121.6;37.88;97.95;50.8;49;472.4;10.8;19.76;76.44;658;11.9;8.39;80.25;25.53;10.69;22.85;34.91;101;39.48;19.89;321.65;9.41;;11.99;13.64;58.56;157;57;177.55;31.84;22.14;16.7;2.18;110.34;82.29;14.16;6.4;105.4;41.49;66.1;108.2;131.8;137.6;23.64;13.53;35.18;131.3;87.14;12.66;274.8;6.28;100.2;53.25;22.73;246;8.32;10.63;6.57;28.52;43.77;91.5;4800.72
10/26/2022;23.46;9.09;133;1.55;132.82;105.9;79.68;10.9;20.25;135.6;152.4;47.8;23.18;122.2;10.37;66.15;91.52;48.27;47.23;5.07;24.73;15.39;174.05;13.9;0.88;8.69;11.1;52.85;24.83;4.48;12.56;92.03;329.2;35.67;50.42;11.95;2.18;11.71;28.44;12.99;65.6;14.25;67.55;65.68;9.17;32.41;89.48;31.06;17;15.88;88.75;23.27;116.3;126.25;37.26;103.3;50.2;49.4;477.2;10.6;19.83;78.42;663;12.73;8.57;80.25;25.07;10.27;23.37;35.08;96.55;40.6;20.16;319.8;9.42;9.83;13.02;13.72;57.2;157.2;58.25;176.3;31.85;22.36;17.25;2.37;112;83.34;14.74;6.55;106;41.95;65.5;107.6;132.25;136.7;24.26;13.65;34.94;132.56;90.46;12.73;276;6.21;103.5;52.92;22.51;249.5;8.26;11.1;6.75;28.48;45;92.14;4824.98
10/27/2022;23.85;9.14;134.45;1.58;131.7;106.12;80.2;10.64;20.33;137;149.2;47.44;23.18;121.5;10.15;65.15;90.76;48.4;47.4;5;24.98;15.84;170.95;14.2;0.86;10.05;11.13;54.15;24.99;4.46;12.46;92.29;326;34.58;49.97;11.96;2.24;11.8;28.56;13.03;65.16;14.8;67.4;64.84;9.45;32;90.18;31.32;17.29;15.96;90.45;23.28;115.4;126.8;37.94;99.85;49.1;49.05;471.1;10.46;20.29;76.96;655.4;12.07;8.91;81.1;25.68;10.08;23.03;35.19;95;41.42;20.24;315.75;9.43;8.32;13.32;14.22;56.64;154.9;58.4;175.6;31.79;22.6;17.33;2.32;111.06;83.49;15.06;6.65;107.8;41.06;65.6;106.8;131.7;135.6;24.06;13.62;32.51;128.04;91.42;12.69;272.6;6.21;102.9;54.48;22.46;246.5;8.34;11.15;6.65;28.68;43.99;91.96;4803.52
10/28/2022;23.93;9.14;134.4;1.37;133.42;110;79.88;10.7;20.71;136.4;151.8;46.86;22.5;120.2;9.74;57.9;90.3;49.81;47.29;4.98;24.99;16.12;172.05;14.32;0.85;9.46;11.4;53.6;24.94;4.44;12.53;93.28;323.5;34.49;51.38;11.93;2.21;11.75;28.72;13.1;65.3;14.76;66;65.32;9.38;32.38;91.26;31.08;16.65;15.94;89.95;22.93;115.2;129;37.08;99.4;48.4;49.05;463.75;8.69;20.37;77.64;649.3;11.73;8.88;80.1;26.01;10.17;22.4;34.76;94.75;41.16;20.36;314.25;9.55;6.62;12.82;14.13;56.26;155.4;57.9;175.85;31.3;22.63;17.93;1.93;113.7;86.2;15.16;6.82;114.8;41.2;66;107.6;128.9;133.8;24.12;13.55;31.79;130.22;91.64;12.99;273.4;6.28;103.4;54.59;22.67;247.5;8.17;10.78;6.7;28.8;44.13;91.84;4820.98
10/31/2022;24.24;9.19;137.05;1.33;132.3;109.58;80.12;10.8;20.86;134.8;150.4;47.78;22.02;118.3;9.88;58.1;89.54;50.34;47.5;5.07;25.07;16.29;166.25;14.16;0.86;9.74;11.27;54.2;25;4.42;12.77;93.18;321.2;33.95;51.96;11.95;2.25;11.61;28.88;13.15;64.3;15.12;66.35;64.78;10.16;33;91.54;31.28;16.69;16.03;90.25;23.23;117.7;128.65;37.66;104;49;48.8;463.7;9.56;20.35;77.14;639;11.5;8.77;79.3;25.81;10.47;22.66;35.32;94.6;41.46;20.28;318.1;9.63;8.21;13.15;14.19;56.74;155.1;57.8;177.7;31.17;23;18.11;1.95;112.72;87.33;15.23;7.18;115;41.4;65.9;107.8;129.95;134;23.68;13.64;31.6;128.26;89.74;13.07;271.3;6.42;103.6;55.1;22.59;248;8.28;10.78;6.85;28.68;44.32;91.24;4820.09
11/01/2022;24.19;9.3;137.75;1.31;131.84;112.52;81.04;11.02;21.08;134.4;150.5;49.38;22.38;117.2;9.92;58.7;89.3;50.16;47.84;5.08;25.21;16.19;167.45;14.22;0.91;10.01;11.2;55.15;25.35;4.47;13.04;94.23;314;33.36;52;11.94;2.41;11.3;29.12;13.4;64.42;15.53;69.15;64.34;10.03;33.47;91.98;31.64;17.43;15.99;91.7;23.46;117.2;127.9;38.52;103.1;48.55;48.2;476.45;10.21;20.47;77.72;650.8;11.58;8.94;80.4;25.27;10.49;22.86;35.38;95;41.88;20.9;317.5;9.7;9.2;12.99;14.28;57.64;156.7;58.25;179.2;31.9;23.1;18.23;2;113.42;86.85;15.83;7.13;114;41.55;65.95;109;129.95;134.6;23.6;13.8;31.82;129.64;88.8;13.28;266.1;6.48;100.7;56.5;22.87;251;8.35;10.98;7.09;28.16;44.03;91.26;4864.05
11/02/2022;23.94;9.33;136.8;1.26;130;111.86;80.74;11.02;21;131.2;151;49.16;22.44;114.9;9.49;59.4;90.52;50.04;47.88;5.13;25.03;16.36;161.9;14.06;0.92;9.9;11.19;54.7;25.09;4.42;13.09;94.27;315;33.71;52.6;11.95;2.13;11.22;28.88;13.3;64.4;14.79;67.7;64.48;9.92;34.02;91.48;31.18;16.52;15.55;91.1;23.36;116.3;129.1;38.18;102.4;47.8;47.7;473.05;9.79;20.41;77.2;636.7;11.19;8.88;79.5;25.55;10.3;22.56;34.75;85.15;39.08;20.84;307.95;9.77;8.31;12.8;14.04;56.84;156.4;58.1;178.45;31.52;22.87;18.1;1.94;111.34;87.33;15.65;7.01;110.6;41.19;64.9;107.2;129.1;131.9;23.14;13.71;31.39;129.4;87.08;13.55;268.2;6.48;99.4;56.23;22.71;247.5;8.32;10.67;6.93;28.02;43.43;90.8;4823.67
11/03/2022;23.9;9.39;137.7;1.26;130.38;111.4;80.28;11.22;20.83;129.4;152.1;48;21.72;112.4;9.34;58.9;87.48;49.68;49.39;5.07;24.75;16.29;158.4;13.88;0.69;9.75;11.27;53.85;25.87;4.4;12.9;93.82;306.8;32.7;53.46;11.95;2.27;11.24;29.05;13.31;63.48;13.5;68.9;62.96;9.71;34.11;91.14;30.82;16.31;15.86;89.1;23.5;117.5;128.7;36.7;102.2;47.55;46.95;470.15;9.64;19.91;73;630;11.18;8.81;78.85;24.82;10.25;22.08;34.72;83.7;40.1;20.44;301;9.69;8.65;12.58;13.83;56.82;153.3;57.1;176.85;30.33;22.81;17.6;1.87;112.08;87.4;15.86;6.79;109.4;40.29;63.7;106;125.25;128.5;23.54;13.29;30.91;127.6;88.82;13.55;264.1;6.45;103.2;56.88;22.48;241.5;8.29;10.84;6.84;28.22;43.28;90.4;4796.68
11/04/2022;24.2;9.63;137.45;1.28;132.92;114;83.76;10.96;21.72;131.4;149;49.54;22.14;114.7;9.58;57.6;89.44;50.04;50.63;5.12;25.51;16.42;160.3;14.06;0.7;10;11.31;55.4;25.92;4.62;14.75;96;306.6;33.42;53.7;11.93;2.39;11.51;29.53;13.54;64.38;14.61;75.8;64.96;9.46;34.25;92.2;31.96;17.38;15.84;91.4;24.1;116.5;125.35;37.96;103.4;47.85;48.45;503.4;9.94;20.58;74.08;666.2;11.47;9.14;80.95;25.73;10.35;23.51;36.19;85.45;40.22;21.08;321.4;9.76;8.39;13.24;14.24;57.78;159.5;58.15;182.8;30.52;23.46;17.89;1.9;113.6;87.88;15.93;6.78;113.2;41.71;67.65;108.6;129.15;131.2;23.6;13.57;31.91;131.64;89.92;13.91;273;6.55;105.1;57.76;23.28;240;8.38;11.59;6.71;28.04;43.56;94.46;4924.08
11/07/2022;24.11;9.73;136.9;1.31;133.78;113.98;83.52;10.88;22.29;133;147.8;50.05;21.54;115.8;9.69;58.75;91.82;49.1;50.69;5.15;25.67;16.57;160.8;14.02;0.74;10.24;11.18;56.25;26.49;4.74;15.3;93.99;309.8;33.14;53.82;11.94;2.42;11.67;29.74;13.48;65.4;15.22;75.75;66.28;9.68;34.55;91.36;32.48;17.67;15.59;92.45;23.59;113.8;124.5;38.44;101.4;48.7;48.55;505;10.32;20.61;73.8;656;12.32;9.14;81.85;26.41;10.73;23.98;36.75;86.9;39.76;21.64;323.2;9.75;8.15;13.4;14.36;59.04;159.4;59;180.8;31.67;23.58;17.95;1.95;113.34;86.79;15.77;6.87;114.6;42.15;69.15;110.6;130.75;132.9;23.6;13.77;32.1;132.8;90.42;14.59;258.6;6.74;108.1;58.16;23.72;242.5;8.46;11.78;6.81;28.04;43.94;97.2;4928.33
11/08/2022;24.18;9.73;138.15;1.33;134.64;113.16;85;11.28;23.04;131.2;146.2;51.65;22.18;119.4;9.93;59.3;94.24;49.28;50.69;5.15;25.98;16.28;166.4;13.88;0.73;10.44;11.13;56.55;26.57;4.89;15.71;94.29;324.8;34.17;54.08;11.96;2.7;11.74;29.85;13.41;65.48;15.59;75.65;68.34;9.7;35.01;91.2;32.94;17.55;16.02;92.3;23.82;114;124.55;38.18;101.2;50.2;49.25;515.6;10.44;20.6;75.38;657.5;12.3;9.22;82.6;26.4;10.89;24.61;37.14;88.25;38.74;21.62;327.65;9.78;8.31;13.57;14.52;60.5;160.5;59.35;179.35;30.62;23.4;18;2.01;113.5;86.45;15.84;6.84;114.4;42.33;70.6;112.6;137;137.8;23.6;13.7;33.51;135;89.68;14.4;263.9;6.74;109.9;57.14;23.91;241.5;8.53;11.83;6.78;28.18;44.06;97.58;4950.32
11/09/2022;24.21;9.7;138.6;1.32;134.56;113.3;84.22;11.16;22.85;129.2;144.6;51.55;22.66;119.4;9.8;58.65;95.52;49.94;50.26;5.14;25.97;16.52;165.5;13.64;0.71;10.58;11.01;56.35;26.5;4.87;15.88;94.43;326.7;33.82;54.04;11.9;2.7;11.61;30;13.37;65.78;15.09;74.2;66.9;9.74;34.69;91.44;32.44;17.12;16.26;92.5;23.4;114.8;125.2;38.48;105.4;50.2;48.9;512.2;10.37;20.59;75.7;658;12.06;9.1;83.45;26.19;10.74;24.05;36.45;88.4;37.92;21.56;327.8;9.75;8.11;13.5;14.45;61.2;158.9;58.55;180.5;29.41;23.05;17.97;1.97;114;86.84;17.04;6.94;121.4;42.38;69.55;114.8;137.65;137.9;23.52;13.7;33.18;134.56;88.92;14.26;266.2;6.59;109.4;56.71;24.03;238.5;8.34;11.63;6.65;27.76;43.75;96.56;4941.68
11/10/2022;24.74;9.46;142.05;1.34;137.44;113.14;88.2;11.2;24;133.2;144.8;53.5;22.92;126.3;10.28;59.35;100.45;49.53;50.85;5.16;26.71;16.37;175.1;14.06;0.7;10.95;11.16;59.9;26.62;4.96;15.77;95.89;347.1;36.43;53.82;11.91;2.8;12.09;30.29;13.9;68.42;16.5;75.2;70.38;9.69;35.55;92.66;33.12;18.61;16.41;97.1;23.58;113.7;122.85;40.08;107.2;50.4;50.1;532;10.58;22.34;78.9;686.8;12.69;9.38;86.5;26.52;11.11;24.66;39.12;92.25;38.78;22.16;338.55;9.76;7.99;14.64;15.05;62.28;164.6;60.25;186.6;31.14;23.83;19.15;2.05;112.2;86.97;17.61;6.98;128.8;44.36;73.55;116.8;151.65;144.2;24.26;14.17;35.77;140.58;89.24;14.28;175.95;6.84;113.3;56.52;24.17;241;8.55;11.13;6.99;28.16;46.82;98.46;5044.27
11/11/2022;25.35;9.54;146.5;1.4;135.08;113;92;11.4;24.55;133.2;140.2;56.05;24.12;126.6;11.44;57.05;101.9;49.33;51.76;5.22;26.47;16.12;181.9;13.94;0.72;12.52;11.02;58.75;26.59;5.15;16.55;95.31;353.8;37.4;49.76;11.95;2.88;12.47;30.3;13.99;70.08;17.6;78.1;71.88;9.76;35.87;92.94;34.98;19.32;15.96;97.8;23.93;108.3;112.25;40.94;103.2;51.4;49.8;543.6;11.22;22.59;80.06;706.2;12.66;9.51;86.3;26.68;11.42;26.07;38.35;92.05;39.12;22.36;346.8;9.68;8.62;15.77;15.7;63.1;168.4;60.95;186.95;32.53;24.06;19.32;2.15;110.8;82.43;18.14;6.91;132;45.33;77.65;118.6;154.3;145.4;23.88;14.23;35.88;141.98;86.96;14.66;190;6.93;115.1;57.03;23.59;243;8.66;11.5;7.01;28.2;47.41;99.48;5072.95
11/14/2022;25.26;9.63;147.55;1.4;137.08;112.86;91.62;11.48;24.43;132.4;141.7;54.6;23.76;125.8;11.66;56.9;102.8;50.22;52.18;5.21;26.5;16.43;181.25;13.84;0.7;12.45;11;58;26.7;5.24;17.17;95.14;357.4;37.34;50.14;11.92;2.72;12.47;30.54;14.24;69.3;17.25;77.85;71.24;9.67;35.79;92.24;34.64;19.46;15.91;96.6;24.16;108;112.75;40.68;102.2;52.4;49.7;541.8;10.97;22.4;79.74;700.7;12.79;9.44;86.45;26.89;11.57;26.19;37.96;91.35;38.78;22.4;346.5;9.75;8.21;16.2;15.6;62.82;167.9;60.85;188.25;32.76;24.17;18.99;2.17;109.34;84.09;18.2;6.88;135;45.4;78.4;;158.8;143.6;22.84;14.39;36.98;141.14;87.42;15.04;202.7;6.99;116.5;56.92;23.93;240.5;8.67;11.6;7;27.58;45.93;100.7;5082.08
11/15/2022;25.43;9.64;148.05;1.4;137.16;114.38;88.32;11.5;23.88;132.8;144.1;54.75;23.4;125.6;11.55;58.55;101.05;49.86;52.47;5.24;26.47;16.5;181.85;14.1;0.72;12.4;11.11;58.5;26.63;5.21;17.22;95.24;351.9;37.35;50.86;11.91;2.74;12.41;30.76;14.36;70;17.21;82.2;70.22;9.13;36.07;93.4;34.58;19.34;15.94;97.55;24.41;108.6;116.2;41.06;102.9;53;50.9;547.2;11.05;22.66;79.92;704.2;12.59;9.37;86.7;26.9;11.76;26.06;38.44;91.5;39.02;22.42;342.75;9.76;8.02;16.33;15.55;62.4;163.2;61.3;184.5;33.27;23.75;18.89;2.1;111.7;84.63;18.14;6.78;135.6;45.12;76.65;;160.6;146.4;22.92;14.53;37.63;140.98;89.92;15.25;223;6.94;115.3;57.78;24.8;244;8.74;11.9;7.07;27.34;45.26;99.56;5105.06
